1th_purchase_product_id,2th_purchase_product_id,3th_purchase_product_id,4th_purchase_product_id,5th_purchase_product_id,6th_purchase_product_id,label
23534,23533,23465,84580,22483,22691,1
23534,23533,23465,84580,22483,20675,0
21415,21420,21417,21418,22672,POST,1
21415,21420,21417,21418,22672,90043,0
23318,22591,23271,22910,23313,84978,1
23318,22591,23271,22910,23313,90200E,0
23175,22501,22423,22794,21906,23173,1
23175,22501,22423,22794,21906,21696,0
22667,21216,21340,20749,22941,22411,1
22667,21216,21340,20749,22941,82483,0
21207,21213,21158,20996,85071B,84665,1
21207,21213,21158,20996,85071B,90154,0
22197,22423,22726,21929,22139,22729,1
22197,22423,22726,21929,22139,22111,0
22403,22609,22610,22723,23110,23110,1
22403,22609,22610,22723,23110,22545,0
22169,22784,0,0,0,22171,1
22169,22784,0,0,0,22109,0
21232,23170,23172,23171,22468,23175,1
21232,23170,23172,23171,22468,22571,0
85048,48184,21531,22073,21216,22073,1
85048,48184,21531,22073,21216,21116,0
21137,23315,23316,23317,22197,21137,1
21137,23315,23316,23317,22197,22485,0
23082,23102,22197,20616,22653,21933,1
23082,23102,22197,20616,22653,21391,0
84947,84978,84947,23090,0,84947,1
84947,84978,84947,23090,0,84576,0
23092,22767,84997A,84997B,84997C,84997A,1
23092,22767,84997A,84997B,84997C,21899,0
21395,21394,22921,21755,22232,82494L,1
21395,21394,22921,21755,22232,22351,0
22595,22579,23096,23541,22296,18097C,1
22595,22579,23096,23541,22296,37482P,0
22900,85049D,85123A,22804,22802,21041,1
22900,85049D,85123A,22804,22802,90163A,0
23445,22197,22086,23504,21914,22595,1
23445,22197,22086,23504,21914,22505,0
22227,21742,21914,22992,22599,22371,1
22227,21742,21914,22992,22599,22153,0
22433,22725,48138,37500,20725,21080,1
22433,22725,48138,37500,20725,85159A,0
23485,23256,22442,22086,23081,22439,1
23485,23256,22442,22086,23081,23486,0
22630,22985,21756,85214,21219,85123A,1
22630,22985,21756,85214,21219,23496,0
POST,16045,20992,21108,70007,POST,1
POST,16045,20992,21108,70007,20830,0
84792,22555,84596F,22553,22652,BANK CHARGES,1
84792,22555,84596F,22553,22652,22938,0
23174,22460,22915,23053,85066,47559B,1
23174,22460,22915,23053,85066,22890,0
22851,85066,23176,23193,23177,82582,1
22851,85066,23176,23193,23177,46118,0
23412,0,0,0,0,22984,1
23412,0,0,0,0,23203,0
22726,23306,23245,23307,22728,23284,1
22726,23306,23245,23307,22728,21352,0
48184,22795,23069,21068,20830,84963B,1
48184,22795,23069,21068,20830,84597C,0
47591D,22997,22059,37448,23006,21158,1
47591D,22997,22059,37448,23006,23421,0
20685,47566,20682,21100,84212,84212,1
20685,47566,20682,21100,84212,84929,0
22191,22193,84559A,22191,22727,21067,1
22191,22193,84559A,22191,22727,22171,0
22957,22967,72351A,22766,82484,22858,1
22957,22967,72351A,22766,82484,21974,0
22920,23178,22993,85123A,22960,22920,1
22920,23178,22993,85123A,22960,22355,0
23147,23321,21034,20984,84536A,85099B,1
23147,23321,21034,20984,84536A,22628,0
22656,85017B,84247G,21509,22655,17012C,1
22656,85017B,84247G,21509,22655,22892,0
84352,22637,22822,84970L,21181,23122,1
84352,22637,22822,84970L,21181,21064,0
21991,21829,16237,22085,22437,21991,1
21991,21829,16237,22085,22437,85232B,0
84993A,22060,22183,22236,22212,22131,1
84993A,22060,22183,22236,22212,23193,0
22080,22680,22825,22680,22797,20750,1
22080,22680,22825,22680,22797,22377,0
22138,23263,22593,21888,22622,22567,1
22138,23263,22593,21888,22622,22666,0
47566,84228,85194S,21458,0,47566,1
47566,84228,85194S,21458,0,23180,0
35970,23509,21878,21034,21703,21789,1
35970,23509,21878,21034,21703,23312,0
21890,21703,21890,22489,22560,21890,1
21890,21703,21890,22489,22560,90123D,0
21122,22333,21640,22128,22776,22419,1
21122,22333,21640,22128,22776,21351,0
22487,22423,22485,22487,22469,48138,1
22487,22423,22485,22487,22469,20830,0
21912,20718,20713,21428,22558,22647,1
21912,20718,20713,21428,22558,23056,0
21055,23007,22271,21889,22331,22535,1
21055,23007,22271,21889,22331,35610A,0
21622,23220,23013,23012,23252,22423,1
21622,23220,23013,23012,23252,22852,0
85099B,0,0,0,0,22386,1
85099B,0,0,0,0,23327,0
22794,22469,85123A,22470,22795,48129,1
22794,22469,85123A,22470,22795,23168,0
23188,22921,22920,23188,22927,23188,1
23188,22921,22920,23188,22927,23203,0
22979,22482,22624,84378,47566,22300,1
22979,22482,22624,84378,47566,72232,0
85099B,21928,21929,20712,21928,22386,1
85099B,21928,21929,20712,21928,85035B,0
84755,22727,22379,22139,23208,22561,1
84755,22727,22379,22139,23208,22570,0
22493,22621,21922,22561,21479,22654,1
22493,22621,21922,22561,21479,23082,0
21929,22728,23555,23553,23558,22865,1
21929,22728,23555,23553,23558,37491D,0
23552,21588,22113,22406,84509B,48138,1
23552,21588,22113,22406,84509B,21555,0
22926,22087,84755,22360,21936,20984,1
22926,22087,84755,22360,21936,23519,0
21790,21912,23569,23229,23382,23569,1
21790,21912,23569,23229,23382,47420,0
23131,23131,23041,21888,21034,22563,1
23131,23131,23041,21888,21034,84800M,0
22545,22917,22047,22986,22709,85032A,1
22545,22917,22047,22986,22709,21289,0
48187,22690,21523,22692,20685,48194,1
48187,22690,21523,22692,20685,21555,0
84997C,22466,22635,22533,22634,22550,1
84997C,22466,22635,22533,22634,23088,0
85099B,0,0,0,0,85099B,1
85099B,0,0,0,0,21943,0
23344,20723,20724,22356,22355,23202,1
23344,20723,20724,22356,22355,23299,0
79191C,79191D,85232D,22767,21242,84755,1
79191C,79191D,85232D,22767,21242,23302,0
22114,23295,22961,23198,23306,23169,1
22114,23295,22961,23198,23306,85036C,0
22114,22113,22962,22986,21485,23307,1
22114,22113,22962,22986,21485,22458,0
21830,84077,23280,22712,22068,21747,1
21830,84077,23280,22712,22068,22204,0
22230,22530,79000,20801,71459,21500,1
22230,22530,79000,20801,71459,21787,0
22112,84813,72741,85173,20941,23297,1
22112,84813,72741,85173,20941,81950B,0
21313,23093,22244,21524,20685,23319,1
21313,23093,22244,21524,20685,21967,0
20723,48111,22997,48129,82486,84406B,1
20723,48111,22997,48129,82486,23090,0
85123A,85066,22637,22070,21844,22637,1
85123A,85066,22637,22070,21844,21671,0
84596F,21232,23263,22457,22776,21232,1
84596F,21232,23263,22457,22776,21899,0
84755,22855,22723,23108,84879,84879,1
84755,22855,22723,23108,84879,22779,0
22487,22697,23152,20749,22699,47590B,1
22487,22697,23152,20749,22699,21394,0
23108,23082,48184,47591D,22149,23108,1
23108,23082,48184,47591D,22149,23202,0
20914,22381,23200,22380,22375,20717,1
20914,22381,23200,22380,22375,22185,0
22992,21912,23546,21913,22708,23317,1
22992,21912,23546,21913,22708,22742,0
71038,21528,21527,22926,85099B,21929,1
71038,21528,21527,22926,85099B,47013C,0
22130,21232,22069,20749,85066,22488,1
22130,21232,22069,20749,85066,84991,0
21106,72232,35818P,21107,22230,22065,1
21106,72232,35818P,21107,22230,21014,0
84978,23491,23393,23399,23398,84978,1
84978,23491,23393,23399,23398,22608,0
22996,23357,22997,22998,22999,22551,1
22996,23357,22997,22998,22999,17109D,0
85099B,84992,21880,21883,21884,23582,1
85099B,84992,21880,21883,21884,21873,0
22625,23397,23232,22707,22711,47590B,1
22625,23397,23232,22707,22711,22135,0
23214,85099B,23328,22355,20724,23165,1
23214,85099B,23328,22355,20724,22781,0
23298,22557,21240,23202,23209,84997D,1
23298,22557,21240,23202,23209,21071,0
22703,22411,21990,22131,23338,23263,1
22703,22411,21990,22131,23338,22616,0
22356,22521,20719,10135,22617,22442,1
22356,22521,20719,10135,22617,85032A,0
22926,47504K,44089C,22561,22424,M,1
22926,47504K,44089C,22561,22424,21090,0
22169,22668,82482,82494L,23014,22784,1
22169,22668,82482,82494L,23014,21263,0
21935,82581,17038,21390,22227,22344,1
21935,82581,17038,21390,22227,21100,0
84970S,23157,23243,22178,85123A,21479,1
84970S,23157,23243,22178,85123A,84919,0
22912,84927A,84927E,15044C,15044B,21892,1
22912,84927A,84927E,15044C,15044B,47341B,0
22170,22796,23091,82482,82486,22170,1
22170,22796,23091,82482,82486,21056,0
22699,22386,22430,23173,23245,22430,1
22699,22386,22430,23173,23245,79323P,0
22465,22470,23323,21181,22219,23432,1
22465,22470,23323,21181,22219,22236,0
35471D,47574A,22993,23084,23268,22232,1
35471D,47574A,22993,23084,23268,84993B,0
22766,48173C,21713,72802C,22167,22766,1
22766,48173C,21713,72802C,22167,22670,0
84347,21232,21231,22067,20956,21232,1
84347,21232,21231,22067,20956,84527,0
21115,22624,21258,21485,21523,22113,1
21115,22624,21258,21485,21523,23529,0
47590B,47590A,22128,21713,47590A,47590B,1
47590B,47590A,22128,21713,47590A,21155,0
21172,22186,23479,23032,22632,84991,1
21172,22186,23479,23032,22632,22030,0
23080,23205,23207,23201,23192,21900,1
23080,23205,23207,23201,23192,90030A,0
22112,22113,0,0,0,22112,1
22112,22113,0,0,0,22721,0
22666,21868,21874,21210,21212,22589,1
22666,21868,21874,21210,21212,23544,0
21534,21528,21238,20676,21242,21528,1
21534,21528,21238,20676,21242,85169D,0
21642,21636,22209,22210,35471D,POST,1
21642,21636,22209,22210,35471D,84828,0
85123A,21844,21539,85066,22795,85066,1
85123A,21844,21539,85066,22795,21627,0
22964,84380,21086,21080,21094,21985,1
22964,84380,21086,21080,21094,35095B,0
22906,22563,22744,22743,21328,21326,1
22906,22563,22744,22743,21328,23552,0
22826,22962,22386,85099B,85099F,22826,1
22826,22962,22386,85099B,85099F,21041,0
23240,23242,23241,23240,23238,23240,1
23240,23242,23241,23240,23238,21221,0
21801,22432,M,22910,22572,M,1
21801,22432,M,22910,22572,84924A,0
22736,23077,22092,21619,21618,23333,1
22736,23077,22092,21619,21618,23479,0
20751,22628,22963,22383,84507B,23284,1
20751,22628,22963,22383,84507B,90201C,0
22111,22795,22826,21754,23321,22826,1
22111,22795,22826,21754,23321,21458,0
22531,22529,23241,22450,22730,20754,1
22531,22529,23241,22450,22730,35954,0
22493,23551,20969,23550,22711,21245,1
22493,23551,20969,23550,22711,84870C,0
22763,21351,20772,22560,22941,22913,1
22763,21351,20772,22560,22941,22750,0
23307,84378,84380,23309,23308,84380,1
23307,84378,84380,23309,23308,22533,0
22980,23199,21793,23302,23301,23301,1
22980,23199,21793,23302,23301,22956,0
84347,20777,21484,23356,22816,22726,1
84347,20777,21484,23356,22816,71143,0
21351,23437,22139,22940,22144,85184C,1
21351,23437,22139,22940,22144,22704,0
22832,21212,22845,22417,21754,23152,1
22832,21212,22845,22417,21754,21750,0
22433,20828,21749,21710,15058B,21034,1
22433,20828,21749,21710,15058B,23365,0
82580,85150,22413,21181,84978,85123A,1
82580,85150,22413,21181,84978,22505,0
23254,20727,84997C,23077,23076,20728,1
23254,20727,84997C,23077,23076,21629,0
23092,23356,72807A,72807C,85034A,22622,1
23092,23356,72807A,72807C,85034A,21892,0
62018,21204,21201,21205,21205,84692,1
62018,21204,21201,21205,21205,47578A,0
22415,21889,22704,22705,22744,22118,1
22415,21889,22704,22705,22744,84913B,0
47566,21896,22076,21925,48138,75049L,1
47566,21896,22076,21925,48138,85186C,0
22191,22098,46000S,82580,21534,21900,1
22191,22098,46000S,82580,21534,16014,0
23084,23399,20781,23398,46000R,22748,1
23084,23399,20781,23398,46000R,21080,0
22604,23307,21616,21689,21922,90205A,1
22604,23307,21616,21689,21922,23366,0
23086,84947,71459,71459,0,23086,1
23086,84947,71459,71459,0,72349B,0
84077,22714,23284,22614,22616,21890,1
84077,22714,23284,22614,22616,21898,0
22911,22084,21993,84992,22976,47566,1
22911,22084,21993,84992,22976,22906,0
21791,21918,22620,22333,22540,22620,1
21791,21918,22620,22333,22540,35597D,0
21592,84792,22423,20829,23120,22423,1
21592,84792,22423,20829,23120,23444,0
72349B,22974,82616B,21913,21912,84817,1
72349B,22974,82616B,21913,21912,20971,0
22929,22377,23082,84947,85107,72799F,1
22929,22377,23082,84947,85107,21442,0
22768,23353,23371,23319,21928,23205,1
22768,23353,23371,23319,21928,85202,0
23312,22138,22617,21914,21915,22030,1
23312,22138,22617,21914,21915,72709,0
22236,22358,23203,21390,84949,22236,1
22236,22358,23203,21390,84949,20961,0
22616,22659,22902,22988,22970,23309,1
22616,22659,22902,22988,22970,22814,0
22859,22489,22662,22634,20728,23242,1
22859,22489,22662,22634,20728,84584,0
21145,21819,22642,22638,40001,21694,1
21145,21819,22642,22638,40001,85129B,0
21122,21710,21124,72741,82482,15056P,1
21122,21710,21124,72741,82482,35471D,0
22151,22456,22698,22943,22697,23300,1
22151,22456,22698,22943,22697,23327,0
21098,21068,21068,21098,0,22086,1
21098,21068,21068,21098,0,85038,0
22692,84946,20685,48187,22660,22996,1
22692,84946,20685,48187,22660,22105,0
22432,21429,20961,22959,23432,23080,1
22432,21429,20961,22959,23432,21504,0
21086,22563,22418,23205,20724,23209,1
21086,22563,22418,23205,20724,72821,0
21238,21242,23159,23319,21080,21246,1
21238,21242,23159,23319,21080,23462,0
23355,23543,23284,23503,23504,23355,1
23355,23543,23284,23503,23504,22405,0
21733,22294,22535,22485,22555,82486,1
21733,22294,22535,22485,22555,22574,0
21166,21181,23396,82494L,84949,82483,1
21166,21181,23396,82494L,84949,21218,0
62018,23200,22558,15036,21328,46000S,1
62018,23200,22558,15036,21328,90108,0
22996,21326,85213,85214,84563B,23334,1
22996,21326,85213,85214,84563B,72351A,0
23503,22835,22114,23571,21912,23497,1
23503,22835,22114,23571,21912,84997B,0
20685,48111,48138,22688,48111,48173C,1
20685,48111,48138,22688,48111,22603,0
72128,85123A,22417,84992,21506,22977,1
72128,85123A,22417,84992,21506,22591,0
23484,21428,22201,21000,22204,22207,1
23484,21428,22201,21000,22204,20828,0
22456,85123A,22303,21755,20941,21916,1
22456,85123A,22303,21755,20941,35965,0
22367,84970S,22747,22491,21623,22622,1
22367,84970S,22747,22491,21623,22241,0
15056N,15056N,21278,22962,21679,47590B,1
15056N,15056N,21278,22962,21679,23127,0
22553,21934,21935,22996,23006,82011C,1
22553,21934,21935,22996,23006,90000A,0
23243,84828,23308,21122,21124,22348,1
23243,84828,23308,21122,21124,23390,0
84828,22900,22659,23124,20728,23101,1
84828,22900,22659,23124,20728,23271,0
22568,22570,22618,22617,48185,21621,1
22568,22570,22618,22617,48185,47013C,0
22429,21746,21906,20711,22507,20703,1
22429,21746,21906,20711,22507,22324,0
23356,22111,23404,47590A,22630,23504,1
23356,22111,23404,47590A,22630,21630,0
16219,21703,22616,22659,20985,22555,1
16219,21703,22616,22659,20985,22937,0
85066,22802,71053,23109,21411,22966,1
85066,22802,71053,23109,21411,21592,0
22138,21623,22207,22767,22768,22760,1
22138,21623,22207,22767,22768,90027D,0
23175,22191,22193,22697,23173,M,1
23175,22191,22193,22697,23173,22616,0
22902,21833,23369,22531,23188,21368,1
22902,21833,23369,22531,23188,84519B,0
22842,84380,22423,22840,21975,22138,1
22842,84380,22423,22840,21975,22508,0
POST,51014A,15036,23236,22961,23297,1
POST,51014A,15036,23236,22961,79144C,0
85014B,22224,22087,22424,22180,22627,1
85014B,22224,22087,22424,22180,22726,0
22690,22692,22989,22433,21716,21912,1
22690,22692,22989,22433,21716,84847,0
23053,85175,22189,84879,20931,85048,1
23053,85175,22189,84879,20931,22070,0
17003,0,0,0,0,16016,1
17003,0,0,0,0,22171,0
47503A,47503A,20719,22355,23205,22568,1
47503A,47503A,20719,22355,23205,90063A,0
71459,22731,22593,23311,23313,21121,1
71459,22731,22593,23311,23313,84906,0
23201,23241,23188,22847,23242,22273,1
23201,23241,23188,22847,23242,84508B,0
23092,85066,22169,22966,23211,22699,1
23092,85066,22169,22966,23211,21700,0
20914,22461,84927F,22138,21166,85071B,1
20914,22461,84927F,22138,21166,21928,0
22571,22457,85123A,22077,22386,22441,1
22571,22457,85123A,22077,22386,23091,0
21915,22549,22624,21917,21912,85048,1
21915,22549,22624,21917,21912,21944,0
22979,22300,22301,22971,22970,22301,1
22979,22300,22301,22971,22970,37467,0
22960,22084,48138,21533,21843,21844,1
22960,22084,48138,21533,21843,23569,0
21326,84945,21736,84945,21326,84945,1
21326,84945,21736,84945,21326,21538,0
22729,21770,21787,23240,22729,22467,1
22729,21770,21787,23240,22729,85099F,0
22912,22551,22699,22697,22649,POST,1
22912,22551,22699,22697,22649,21454,0
22169,84978,82582,90200B,90160D,23037,1
22169,84978,82582,90200B,90160D,90122A,0
23197,22189,23196,23239,23208,23243,1
23197,22189,23196,23239,23208,23524,0
23029,23032,22697,22698,22699,21108,1
23029,23032,22697,22698,22699,16033,0
20728,22930,23152,21928,21930,23200,1
20728,22930,23152,21928,21930,72800B,0
21609,21609,85036A,85036A,21609,23287,1
21609,21609,85036A,85036A,21609,71053,0
85123A,22865,22867,22925,23188,22867,1
85123A,22865,22867,22925,23188,22342,0
85035C,72802B,23322,82483,21429,22470,1
85035C,72802B,23322,82483,21429,11001,0
23204,22460,21231,22596,0,21070,1
23204,22460,21231,22596,0,21879,0
20727,22383,21399,21402,21403,84976,1
20727,22383,21399,21402,21403,23505,0
22440,20914,84755,22479,22477,22692,1
22440,20914,84755,22479,22477,90014B,0
22086,23350,22757,22755,22910,22030,1
22086,23350,22757,22755,22910,21506,0
22593,23264,23274,23215,23223,21878,1
22593,23264,23274,23215,23223,90161D,0
21832,21926,22371,22922,21470,23396,1
21832,21926,22371,22922,21470,22533,0
23312,23545,23356,22086,23200,22846,1
23312,23545,23356,22086,23200,90125A,0
22636,23437,23101,22909,23267,22301,1
22636,23437,23101,22909,23267,21499,0
22826,22826,23468,23466,0,22826,1
22826,22826,23468,23466,0,23203,0
22300,22464,84832,84836,22470,23012,1
22300,22464,84832,84836,22470,22994,0
23400,23401,23404,23402,23405,23409,1
23400,23401,23404,23402,23405,20712,0
21171,22937,22502,22795,21154,21272,1
21171,22937,22502,22795,21154,79191B,0
23076,23077,21888,22736,22735,22743,1
23076,23077,21888,22736,22735,22469,0
21735,85059,22677,22678,22426,22683,1
21735,85059,22677,22678,22426,22495,0
21094,22333,47566B,23306,23307,23295,1
21094,22333,47566B,23306,23307,21280,0
84946,22460,22991,23087,23330,21136,1
84946,22460,22991,23087,23330,22346,0
22776,22236,22776,22215,22964,22236,1
22776,22236,22776,22215,22964,21781,0
22966,22078,21709,84836,23112,22040,1
22966,22078,21709,84836,23112,22652,0
23191,23190,85049G,21034,22776,21810,1
23191,23190,85049G,21034,22776,23523,0
22114,22067,22636,23356,21485,22636,1
22114,22067,22636,23356,21485,22345,0
21174,23301,85034A,23203,84029G,22978,1
21174,23301,85034A,23203,84029G,23393,0
22890,22966,20726,22551,21033,21914,1
22890,22966,20726,22551,21033,22851,0
21615,22112,35471D,21636,23301,21922,1
21615,22112,35471D,21636,23301,22345,0
47599A,22584,21063,84536B,47591D,40016,1
47599A,22584,21063,84536B,47591D,22496,0
22666,23570,22026,22697,23322,23527,1
22666,23570,22026,22697,23322,21894,0
21399,21845,21932,21933,21043,21399,1
21399,21845,21932,21933,21043,21191,0
71477,17091J,20685,21524,22691,22810,1
71477,17091J,20685,21524,22691,23376,0
23255,21747,21932,21034,22197,23078,1
23255,21747,21932,21034,22197,22556,0
22753,22364,22795,23470,22798,23444,1
22753,22364,22795,23470,22798,21018,0
21175,82600,22192,21907,22193,82600,1
21175,82600,22192,21907,22193,22647,0
37340,22508,21495,84818,21990,20839,1
37340,22508,21495,84818,21990,23085,0
22384,22662,22661,20725,20724,22386,1
22384,22662,22661,20725,20724,84951A,0
22158,82583,23210,23331,23334,23109,1
22158,82583,23210,23331,23334,22163,0
90059F,22418,47590A,22097,21830,22091,1
90059F,22418,47590A,22097,21830,84461,0
15044D,44235,85123A,84818,47343A,84992,1
15044D,44235,85123A,84818,47343A,23100,0
23301,22816,85015,35471D,22983,46000S,1
23301,22816,85015,35471D,22983,23086,0
21137,POST,22037,22029,22082,23209,1
21137,POST,22037,22029,22082,20717,0
84279P,20781,84879,22371,21933,23219,1
84279P,20781,84879,22371,21933,20866,0
21314,22776,22692,22102,22178,84836,1
21314,22776,22692,22102,22178,21240,0
85123A,85123A,0,0,0,85123A,1
85123A,85123A,0,0,0,22982,0
84078A,22845,84375,21843,22348,21843,1
84078A,22845,84375,21843,22348,22750,0
23480,23353,23318,22865,22633,84929,1
23480,23353,23318,22865,22633,85136C,0
21165,82600,21328,22251,22711,21213,1
21165,82600,21328,22251,22711,22472,0
10080,22661,20974,23310,23281,84946,1
10080,22661,20974,23310,23281,23510,0
47504K,22605,21714,22487,21340,22606,1
47504K,22605,21714,22487,21340,23099,0
22211,22579,84879,22508,23203,22470,1
22211,22579,84879,22508,23203,84809A,0
21564,23252,23084,15036,22433,22426,1
21564,23252,23084,15036,22433,84789,0
22469,23203,85099B,22469,21670,23232,1
22469,23203,85099B,22469,21670,22293,0
22720,48138,22926,22927,48116,21539,1
22720,48138,22926,22927,48116,85152,0
23240,85099B,22436,22149,22904,22843,1
23240,85099B,22436,22149,22904,82616C,0
22427,23200,22469,21922,20719,23268,1
22427,23200,22469,21922,20719,85049H,0
85152,82494L,82486,21209,21115,21174,1
85152,82494L,82486,21209,21115,62096B,0
23225,22163,22584,22585,22163,22584,1
23225,22163,22584,22585,22163,21942,0
22147,22080,22651,22734,22082,22569,1
22147,22080,22651,22734,22082,23019,0
21733,23101,23323,23234,22694,23234,1
21733,23101,23323,23234,22694,21811,0
23367,35970,22086,23267,22910,22088,1
23367,35970,22086,23267,22910,85089,0
21819,21817,21818,21811,23332,84661C,1
21819,21817,21818,21811,23332,22306,0
47566,23202,23107,23203,23298,22928,1
47566,23202,23107,23203,23298,23329,0
22423,22720,22838,23245,22722,72760B,1
22423,22720,22838,23245,22722,22165,0
22386,23209,23203,23208,22384,23200,1
22386,23209,23203,23208,22384,22670,0
23249,23251,23252,22430,21090,23230,1
23249,23251,23252,22430,21090,23316,0
22047,82482,22960,22665,22777,22776,1
22047,82482,22960,22665,22777,22303,0
23203,22147,22730,22726,22192,21907,1
23203,22147,22730,22726,22192,37479P,0
23484,23284,84078A,23020,0,23423,1
23484,23284,84078A,23020,0,21466,0
20727,22383,22607,23207,23208,20726,1
20727,22383,22607,23207,23208,21654,0
22820,23232,22813,23233,22908,23045,1
22820,23232,22813,23233,22908,37489B,0
23353,22689,85049E,85049A,85048,23439,1
23353,22689,85049E,85049A,85048,22169,0
21672,21668,21671,22847,22656,23082,1
21672,21668,21671,22847,22656,23109,0
22139,22139,22625,21993,21992,22624,1
22139,22139,22625,21993,21992,20764,0
22283,22178,22912,21625,22743,22173,1
22283,22178,22912,21625,22743,84927D,0
22962,22907,23307,21716,22197,23291,1
22962,22907,23307,21716,22197,22328,0
85123A,22801,22499,21084,21090,23169,1
85123A,22801,22499,21084,21090,84795B,0
22768,23112,22726,22729,22767,23399,1
22768,23112,22726,22729,22767,22509,0
84946,22699,79000,0,0,79000,1
84946,22699,79000,0,0,90013A,0
84970S,84945,22762,84879,22855,23263,1
84970S,84945,22762,84879,22855,21755,0
21533,21539,22728,71279,22729,84968F,1
21533,21539,22728,71279,22729,22074,0
21669,22117,23298,23029,23028,23180,1
21669,22117,23298,23029,23028,85230E,0
21232,22667,20718,22153,22741,20717,1
21232,22667,20718,22153,22741,22713,0
21993,85019A,23321,23236,23240,23318,1
21993,85019A,23321,23236,23240,21261,0
22037,23052,23051,23049,22432,22974,1
22037,23052,23051,23049,22432,23265,0
22894,85099F,22667,21155,21080,22381,1
22894,85099F,22667,21155,21080,23344,0
84078A,22771,84078A,0,0,22115,1
84078A,22771,84078A,0,0,84842,0
22588,84836,23212,22596,84945,23298,1
22588,84836,23212,22596,84945,90016A,0
23013,22847,23284,23042,23306,22699,1
23013,22847,23284,23042,23306,21811,0
84978,23284,82583,84978,22690,23284,1
84978,23284,82583,84978,22690,23296,0
22422,22756,85173,84817,23533,22197,1
22422,22756,85173,84817,23533,85208,0
22060,22899,22898,37495,22423,37495,1
22060,22899,22898,37495,22423,23307,0
23000,82578,M,82580,21698,21905,1
23000,82578,M,82580,21698,21787,0
22908,22907,79403,22203,22207,90160C,1
22908,22907,79403,22203,22207,21721,0
22669,21439,21731,23194,23176,22909,1
22669,21439,21731,23194,23176,84732B,0
23203,22904,23082,22960,23201,23284,1
23203,22904,23082,22960,23201,22640,0
21479,22600,84029E,22109,22111,21476,1
21479,22600,84029E,22109,22111,90199C,0
21034,84879,22627,22624,22801,22616,1
21034,84879,22627,22624,22801,23215,0
84945,23052,23052,23050,21116,71459,1
84945,23052,23052,23050,21116,10135,0
23102,21841,90145,90196A,48129,90186B,1
23102,21841,90145,90196A,48129,84906,0
22776,21034,20767,22989,22630,22629,1
22776,21034,20767,22989,22630,85032A,0
22212,23227,23452,22150,23493,47503A,1
22212,23227,23452,22150,23493,22180,0
22386,22665,21524,22467,23344,21156,1
22386,22665,21524,22467,23344,21162,0
22423,21361,0,0,0,21916,1
22423,21361,0,0,0,23540,0
21407,85123A,21181,85150,85152,47503H,1
21407,85123A,21181,85150,85152,22210,0
22456,82551,22457,21908,21166,21908,1
22456,82551,22457,21908,21166,21710,0
22193,22895,POST,0,0,22193,1
22193,22895,POST,0,0,22779,0
22485,22495,23328,22496,22730,22784,1
22485,22495,23328,22496,22730,21555,0
23397,23419,46000S,23393,21713,22047,1
23397,23419,46000S,23393,21713,21711,0
20677,21238,21843,21559,22352,22966,1
20677,21238,21843,21559,22352,22384,0
20969,23206,47590B,47590A,21428,23256,1
20969,23206,47590B,47590A,21428,90093,0
21469,22844,21260,21260,23215,20914,1
21469,22844,21260,21260,23215,21460,0
21123,22914,85040A,23188,23093,22318,1
21123,22914,85040A,23188,23093,23150,0
22439,22553,47504K,16016,11001,22962,1
22439,22553,47504K,16016,11001,90036C,0
21377,22488,20718,84593,22838,22826,1
21377,22488,20718,84593,22838,23162,0
22423,22697,22698,22699,47566,22423,1
22423,22697,22698,22699,47566,84970S,0
22279,22423,22697,0,0,22699,1
22279,22423,22697,0,0,22280,0
22500,23374,23074,22865,35001G,22292,1
22500,23374,23074,22865,35001G,23425,0
23109,22865,21670,23200,23301,23581,1
23109,22865,21670,23200,23301,22999,0
22424,22405,21892,22620,21891,22937,1
22424,22405,21892,22620,21891,84576,0
21135,84711B,21340,82494L,21361,21340,1
21135,84711B,21340,82494L,21361,21528,0
82482,21071,22411,22633,22632,82483,1
82482,21071,22411,22633,22632,84661A,0
21320,84947,22957,84947,21320,20802,1
21320,84947,22957,84947,21320,20901,0
23176,23177,22030,22728,22727,23193,1
23176,23177,22030,22728,22727,22492,0
84792,21755,22119,21754,72122,82486,1
84792,21755,22119,21754,72122,21935,0
22711,22986,21509,22139,21219,22629,1
22711,22986,21509,22139,21219,23112,0
23176,21977,22085,21213,21829,22309,1
23176,21977,22085,21213,21829,22571,0
84029G,23355,82582,21212,84991,22698,1
84029G,23355,82582,21212,84991,23697,0
82494L,82482,23284,22461,82483,22461,1
82494L,82482,23284,22461,82483,23569,0
23109,85103,15056N,18097C,21631,18097C,1
23109,85103,15056N,18097C,21631,22214,0
21473,22676,21624,22986,22680,22354,1
21473,22676,21624,22986,22680,21145,0
21363,22371,84978,23108,23041,22466,1
21363,22371,84978,23108,23041,22505,0
M,22998,21908,21166,82583,21908,1
M,22998,21908,21166,82583,47016,0
20816,21625,20622,22499,46000S,22900,1
20816,21625,20622,22499,46000S,85088,0
22435,22980,22895,22979,21209,47566,1
22435,22980,22895,22979,21209,22268,0
22858,21034,85049C,85049A,85049E,21684,1
22858,21034,85049C,85049A,85049E,21730,0
22637,22637,0,0,0,20733,1
22637,22637,0,0,0,90156,0
22558,23405,23393,22900,22989,23035,1
22558,23405,23393,22900,22989,84658,0
23082,21379,23230,22047,22907,22726,1
23082,21379,23230,22047,22907,48138,0
