1th_product_id,1th_concurrent_purchase,2th_product_id,2th_concurrent_purchase,3th_product_id,3th_concurrent_purchase,4th_product_id,4th_concurrent_purchase,5th_product_id,5th_concurrent_purchase,6th_product_id,label
21754,1,84946,1.0,21755,1.0,21462,1.0,90057,1.0,18097C,1
21754,1,84946,1.0,21755,1.0,21462,1.0,90057,1.0,90214D,0
37495,1,21218,1.0,21217,1.0,22840,1.0,85132A,1.0,22989,1
37495,1,21218,1.0,21217,1.0,22840,1.0,85132A,1.0,21240,0
23298,1,23240,1.0,22386,1.0,23327,1.0,23326,1.0,47590A,1
23298,1,23240,1.0,22386,1.0,23327,1.0,23326,1.0,22466,0
22168,1,22838,1.0,22427,1.0,22456,1.0,22962,1.0,22605,1
22168,1,22838,1.0,22427,1.0,22456,1.0,22962,1.0,23205,0
22698,0,22698,0.0,22430,1.0,22470,1.0,84879,1.0,47504K,1
22698,0,22698,0.0,22430,1.0,22470,1.0,84879,1.0,21810,0
23091,1,23298,1.0,21787,1.0,23310,1.0,71459,1.0,22960,1
23091,1,23298,1.0,21787,1.0,23310,1.0,71459,1.0,22333,0
21756,1,21735,1.0,23099,1.0,21625,1.0,84879,1.0,23168,1
21756,1,21735,1.0,23099,1.0,21625,1.0,84879,1.0,21445,0
22382,1,22139,1.0,15034,1.0,20725,1.0,22077,1.0,23209,1
22382,1,22139,1.0,15034,1.0,20725,1.0,22077,1.0,21756,0
22411,1,23201,1.0,22355,1.0,21636,1.0,20719,1.0,20724,1
22411,1,23201,1.0,22355,1.0,21636,1.0,20719,1.0,20803,0
82552,1,22196,1.0,23039,1.0,22904,1.0,82551,1.0,21110,1
82552,1,22196,1.0,23039,1.0,22904,1.0,82551,1.0,23028,0
22596,1,23013,1.0,82583,1.0,23406,1.0,23403,1.0,22722,1
22596,1,23013,1.0,82583,1.0,23406,1.0,23403,1.0,20966,0
22733,1,23012,1.0,85049E,1.0,85049C,1.0,85049A,1.0,23287,1
22733,1,23012,1.0,85049E,1.0,85049C,1.0,85049A,1.0,22618,0
23494,1,22083,1.0,23084,1.0,23119,1.0,21680,1.0,23292,1
23494,1,22083,1.0,23084,1.0,23119,1.0,21680,1.0,21743,0
M,0,21914,1.0,22150,1.0,22620,1.0,48187,1.0,22570,1
M,0,21914,1.0,22150,1.0,22620,1.0,48187,1.0,22774,0
22333,1,21428,1.0,84997B,1.0,84997A,1.0,22276,1.0,22504,1
22333,1,21428,1.0,84997B,1.0,84997A,1.0,22276,1.0,23086,0
23504,1,23121,1.0,22960,1.0,21264,1.0,23165,1.0,22818,1
23504,1,23121,1.0,22960,1.0,21264,1.0,23165,1.0,21219,0
21463,1,22464,1.0,22152,1.0,22807,1.0,15044A,0.0,22219,1
21463,1,22464,1.0,22152,1.0,22807,1.0,15044A,0.0,22062,0
22554,1,22866,1.0,23209,1.0,20719,1.0,23236,1.0,23247,1
22554,1,22866,1.0,23209,1.0,20719,1.0,23236,1.0,84522,0
47566,1,85159A,1.0,71459,1.0,22178,1.0,21877,1.0,21318,1
47566,1,85159A,1.0,71459,1.0,22178,1.0,21877,1.0,23271,0
16219,1,21642,1.0,23480,1.0,21932,1.0,21463,1.0,22299,1
16219,1,21642,1.0,23480,1.0,21932,1.0,21463,1.0,22767,0
23110,1,22794,1.0,22502,1.0,23298,1.0,22624,1.0,23210,1
23110,1,22794,1.0,22502,1.0,23298,1.0,22624,1.0,23427,0
72741,1,21137,1.0,48138,1.0,22301,1.0,48138,0.0,22301,1
72741,1,21137,1.0,48138,1.0,22301,1.0,48138,0.0,90116,0
85099B,1,85099F,1.0,20711,1.0,22386,1.0,85099C,1.0,85099B,1
85099B,1,85099F,1.0,20711,1.0,22386,1.0,85099C,1.0,84563A,0
84536A,1,22561,1.0,84510A,1.0,85053,1.0,21977,1.0,22429,1
84536A,1,22561,1.0,84510A,1.0,85053,1.0,21977,1.0,22033,0
22306,1,22307,1.0,22113,1.0,0,0.0,0,0.0,22307,1
22306,1,22307,1.0,22113,1.0,0,0.0,0,0.0,23306,0
22526,1,22433,1.0,85198,1.0,22431,1.0,22523,0.0,22526,1
22526,1,22433,1.0,85198,1.0,22431,1.0,22523,0.0,21067,0
21326,1,22469,1.0,47566,1.0,84510A,1.0,84509A,1.0,21930,1
21326,1,22469,1.0,47566,1.0,84510A,1.0,84509A,1.0,22154,0
21232,0,20724,1.0,85014B,1.0,20665,1.0,21232,1.0,21232,1
21232,0,20724,1.0,85014B,1.0,20665,1.0,21232,1.0,22419,0
23035,1,23034,1.0,23204,1.0,22175,1.0,22620,1.0,23403,1
23035,1,23034,1.0,23204,1.0,22175,1.0,22620,1.0,82552,0
22113,1,22969,1.0,22508,1.0,72741,1.0,22110,1.0,84826,1
22113,1,22969,1.0,22508,1.0,72741,1.0,22110,1.0,84415A,0
22654,1,21977,1.0,21625,1.0,84991,1.0,21622,1.0,21528,1
22654,1,21977,1.0,21625,1.0,84991,1.0,21622,1.0,22937,0
22652,1,22427,1.0,22844,1.0,22845,1.0,21181,1.0,POST,1
22652,1,22427,1.0,22844,1.0,22845,1.0,21181,1.0,84584,0
22504,0,22504,1.0,21790,1.0,21791,1.0,0,0.0,22384,1
22504,0,22504,1.0,21790,1.0,21791,1.0,0,0.0,20665,0
20970,1,21200,1.0,21677,1.0,22273,1.0,21213,1.0,21677,1
20970,1,21200,1.0,21677,1.0,22273,1.0,21213,1.0,23247,0
22916,1,23208,1.0,21900,1.0,48188,1.0,22921,1.0,22692,1
22916,1,23208,1.0,21900,1.0,48188,1.0,22921,1.0,20622,0
23243,1,23166,1.0,23167,1.0,23169,1.0,23299,1.0,22799,1
23243,1,23166,1.0,23167,1.0,23169,1.0,23299,1.0,22824,0
23515,1,22959,1.0,23511,1.0,22720,1.0,84879,1.0,84879,1
23515,1,22959,1.0,23511,1.0,22720,1.0,84879,1.0,22956,0
84050,1,21916,1.0,22457,1.0,22112,1.0,22079,1.0,22867,1
84050,1,21916,1.0,22457,1.0,22112,1.0,22079,1.0,84032A,0
22083,1,22170,1.0,23152,1.0,47566,1.0,22175,1.0,22720,1
22083,1,22170,1.0,23152,1.0,47566,1.0,22175,1.0,23045,0
23313,1,22776,1.0,47590A,1.0,47590B,1.0,23313,1.0,47590B,1
23313,1,22776,1.0,47590A,1.0,47590B,1.0,23313,1.0,22144,0
23462,0,23393,1.0,23462,1.0,82580,1.0,22297,1.0,23331,1
23462,0,23393,1.0,23462,1.0,82580,1.0,22297,1.0,37491D,0
85099C,0,0,0.0,0,0.0,0,0.0,0,0.0,85099C,1
85099C,0,0,0.0,0,0.0,0,0.0,0,0.0,22247,0
21064,1,20936,1.0,21064,0.0,21064,0.0,20936,0.0,21064,1
21064,1,20936,1.0,21064,0.0,21064,0.0,20936,0.0,21129,0
23205,1,21914,1.0,21915,1.0,22149,1.0,22150,1.0,22729,1
23205,1,21914,1.0,21915,1.0,22149,1.0,22150,1.0,84913A,0
22780,1,22779,1.0,22752,1.0,21982,1.0,0,0.0,21231,1
22780,1,22779,1.0,22752,1.0,21982,1.0,0,0.0,17107D,0
23010,1,23270,1.0,22622,1.0,22139,1.0,23008,1.0,21788,1
23010,1,23270,1.0,22622,1.0,22139,1.0,23008,1.0,21989,0
22314,1,84006,1.0,22065,1.0,22064,1.0,21068,1.0,21068,1
22314,1,84006,1.0,22065,1.0,22064,1.0,21068,1.0,23026,0
21716,1,21715,1.0,22320,1.0,47566,1.0,21055,1.0,16045,1
21716,1,21715,1.0,22320,1.0,47566,1.0,21055,1.0,84944,0
22791,1,84946,1.0,22791,1.0,84946,1.0,22174,1.0,84946,1
22791,1,84946,1.0,22791,1.0,84946,1.0,22174,1.0,22744,0
71279,1,M,1.0,22776,1.0,23181,1.0,23234,0.0,23242,1
71279,1,M,1.0,22776,1.0,23181,1.0,23234,0.0,84559A,0
22847,1,22846,1.0,22704,1.0,20727,1.0,20914,1.0,85123A,1
22847,1,22846,1.0,22704,1.0,20727,1.0,20914,1.0,22248,0
23342,1,22197,1.0,23241,1.0,23052,1.0,23242,1.0,21871,1
23342,1,22197,1.0,23241,1.0,23052,1.0,23242,1.0,20774,0
21137,0,22041,1.0,21137,1.0,35970,1.0,23196,1.0,35970,1
21137,0,22041,1.0,21137,1.0,35970,1.0,23196,1.0,84931A,0
23084,1,23241,1.0,23190,1.0,22714,1.0,22706,1.0,22818,1
23084,1,23241,1.0,23190,1.0,22714,1.0,22706,1.0,22171,0
22617,0,22492,0.0,22333,0.0,22274,1.0,22750,1.0,20725,1
22617,0,22492,0.0,22333,0.0,22274,1.0,22750,1.0,72818,0
22550,1,17136A,1.0,22031,1.0,22025,1.0,21509,1.0,84836,1
22550,1,17136A,1.0,22031,1.0,22025,1.0,21509,1.0,22190,0
22246,1,22191,1.0,21754,1.0,21755,1.0,22219,1.0,22066,1
22246,1,22191,1.0,21754,1.0,21755,1.0,22219,1.0,85144,0
22502,1,22400,1.0,22399,1.0,84457,1.0,21980,1.0,20971,1
22502,1,22400,1.0,22399,1.0,84457,1.0,21980,1.0,46000M,0
22622,1,22326,1.0,22634,1.0,23256,1.0,84997D,1.0,22622,1
22622,1,22326,1.0,22634,1.0,23256,1.0,84997D,1.0,23345,0
47566B,1,21411,1.0,47566,1.0,0,0.0,0,0.0,22487,1
47566B,1,21411,1.0,47566,1.0,0,0.0,0,0.0,21471,0
22727,1,22149,1.0,23207,1.0,20727,1.0,21929,1.0,23206,1
22727,1,22149,1.0,23207,1.0,20727,1.0,21929,1.0,22335,0
22595,1,21770,1.0,22726,1.0,22727,1.0,22377,1.0,D,1
22595,1,21770,1.0,22726,1.0,22727,1.0,22377,1.0,84625A,0
22568,1,22569,1.0,22149,1.0,22586,1.0,20969,1.0,23126,1
22568,1,22569,1.0,22149,1.0,22586,1.0,20969,1.0,21086,0
85066,1,22703,1.0,23322,1.0,23323,1.0,22288,1.0,84843,1
85066,1,22703,1.0,23322,1.0,23323,1.0,22288,1.0,17021,0
71459,1,21558,1.0,21671,1.0,16161U,1.0,21669,1.0,22865,1
71459,1,21558,1.0,21671,1.0,16161U,1.0,21669,1.0,84997C,0
79321,0,79321,0.0,79321,0.0,0,0.0,0,0.0,79321,1
79321,0,79321,0.0,79321,0.0,0,0.0,0,0.0,21087,0
21622,1,22456,1.0,21757,1.0,21171,1.0,82599,1.0,21430,1
21622,1,22456,1.0,21757,1.0,21171,1.0,82599,1.0,22532,0
22558,1,22570,1.0,21791,1.0,84569B,1.0,21917,1.0,22569,1
22558,1,22570,1.0,21791,1.0,84569B,1.0,21917,1.0,20717,0
21703,1,21369,1.0,21251,1.0,23207,1.0,21249,1.0,20727,1
21703,1,21369,1.0,21251,1.0,23207,1.0,21249,1.0,79067,0
22988,1,22191,1.0,22972,1.0,22974,1.0,23075,1.0,23075,1
22988,1,22191,1.0,22972,1.0,22974,1.0,23075,1.0,90210B,0
22495,1,22944,1.0,22684,1.0,22676,1.0,22680,1.0,22684,1
22495,1,22944,1.0,22684,1.0,22676,1.0,22680,1.0,22039,0
23434,1,23435,1.0,22944,1.0,23131,1.0,22695,1.0,22695,1
23434,1,23435,1.0,22944,1.0,23131,1.0,22695,1.0,22683,0
23485,0,23485,0.0,23265,1.0,22578,1.0,21745,1.0,84509A,1
23485,0,23485,0.0,23265,1.0,22578,1.0,21745,1.0,37491B,0
85184C,1,23357,1.0,85123A,1.0,21812,1.0,22075,1.0,21064,1
85184C,1,23357,1.0,85123A,1.0,21812,1.0,22075,1.0,84569D,0
22737,1,22261,1.0,23414,1.0,22260,1.0,22190,1.0,70007,1
22737,1,22261,1.0,23414,1.0,22260,1.0,22190,1.0,22148,0
20728,1,23208,1.0,22090,1.0,21930,1.0,20727,1.0,21499,1
20728,1,23208,1.0,22090,1.0,21930,1.0,20727,1.0,23370,0
22637,1,20914,1.0,82600,1.0,21903,1.0,21407,1.0,21169,1
22637,1,20914,1.0,82600,1.0,21903,1.0,21407,1.0,84922,0
20615,1,20616,1.0,20992,1.0,20996,1.0,35471D,1.0,35923,1
20615,1,20616,1.0,20992,1.0,20996,1.0,35471D,1.0,35265,0
20726,1,22326,1.0,84920,1.0,20725,1.0,21500,1.0,22569,1
20726,1,22326,1.0,84920,1.0,20725,1.0,21500,1.0,23501,0
85175,1,72741,1.0,15036,1.0,0,0.0,0,0.0,15044A,1
85175,1,72741,1.0,15036,1.0,0,0.0,0,0.0,85132A,0
22727,1,22729,1.0,22992,1.0,22699,1.0,22728,1.0,21915,1
22727,1,22729,1.0,22992,1.0,22699,1.0,22728,1.0,47351B,0
21210,1,22086,1.0,22086,1.0,23121,1.0,21495,1.0,21058,1
21210,1,22086,1.0,22086,1.0,23121,1.0,21495,1.0,22556,0
84755,1,85177,1.0,84946,1.0,21742,1.0,22782,1.0,47566,1
84755,1,85177,1.0,84946,1.0,21742,1.0,22782,1.0,21455,0
23109,1,23083,1.0,15039,0.0,23083,1.0,23109,1.0,23109,1
23109,1,23083,1.0,15039,0.0,23083,1.0,23109,1.0,23417,0
84508A,0,0,0.0,0,0.0,0,0.0,0,0.0,21892,1
84508A,0,0,0.0,0,0.0,0,0.0,0,0.0,90214H,0
75049L,0,21167,1.0,23342,1.0,23548,1.0,16161P,1.0,85130B,1
75049L,0,21167,1.0,23342,1.0,23548,1.0,16161P,1.0,82615,0
85099C,1,21929,1.0,22386,1.0,82483,1.0,82483,1.0,85099B,1
85099C,1,21929,1.0,22386,1.0,82483,1.0,82483,1.0,22166,0
21110,1,84819,1.0,21620,1.0,21615,1.0,21111,1.0,22065,1
21110,1,84819,1.0,21620,1.0,21615,1.0,21111,1.0,85015,0
23014,1,21378,1.0,21379,1.0,21377,1.0,21745,1.0,23411,1
23014,1,21378,1.0,21379,1.0,21377,1.0,21745,1.0,22371,0
22138,0,22138,1.0,22909,1.0,22851,1.0,47591D,1.0,22367,1
22138,0,22138,1.0,22909,1.0,22851,1.0,47591D,1.0,79144C,0
22630,1,22423,1.0,22629,1.0,21929,1.0,22489,1.0,22209,1
22630,1,22423,1.0,22629,1.0,21929,1.0,22489,1.0,22268,0
23427,1,21891,1.0,21391,1.0,71459,1.0,23148,1.0,22055,1
23427,1,21891,1.0,21391,1.0,71459,1.0,23148,1.0,22383,0
22609,1,17091J,1.0,85173,1.0,85035C,1.0,84356,1.0,21096,1
22609,1,17091J,1.0,85173,1.0,85035C,1.0,84356,1.0,22422,0
84755,1,48187,1.0,23307,1.0,22917,1.0,22916,1.0,84378,1
84755,1,48187,1.0,23307,1.0,22917,1.0,22916,1.0,22875,0
21395,1,85132C,1.0,22993,1.0,23550,1.0,23291,1.0,20992,1
21395,1,85132C,1.0,22993,1.0,23550,1.0,23291,1.0,84907,0
21916,1,84755,1.0,82494L,1.0,22178,1.0,22630,1.0,82494L,1
21916,1,84755,1.0,82494L,1.0,22178,1.0,22630,1.0,84763,0
22649,1,82578,1.0,82580,1.0,22383,1.0,22382,1.0,22212,1
22649,1,82578,1.0,82580,1.0,22383,1.0,22382,1.0,85020,0
22667,1,85099B,1.0,23546,1.0,23187,1.0,22398,1.0,23343,1
22667,1,85099B,1.0,23546,1.0,23187,1.0,22398,1.0,20803,0
82616B,1,23184,1.0,22649,1.0,22066,1.0,22672,1.0,22945,1
82616B,1,23184,1.0,22649,1.0,22066,1.0,22672,1.0,47590A,0
85123A,1,22189,1.0,21340,1.0,22413,1.0,22795,1.0,22112,1
85123A,1,22189,1.0,21340,1.0,22413,1.0,22795,1.0,22641,0
23048,1,22835,1.0,23046,1.0,23047,1.0,23041,1.0,23084,1
23048,1,22835,1.0,23046,1.0,23047,1.0,23041,1.0,22876,0
21936,1,21467,1.0,21531,1.0,21212,1.0,22595,1.0,20728,1
21936,1,21467,1.0,21531,1.0,21212,1.0,22595,1.0,90189A,0
22386,1,23204,1.0,22161,1.0,21576,1.0,23201,1.0,20724,1
22386,1,23204,1.0,22161,1.0,21576,1.0,23201,1.0,22529,0
22423,1,22776,1.0,21471,1.0,47580,1.0,21212,1.0,21519,1
22423,1,22776,1.0,21471,1.0,47580,1.0,21212,1.0,79051A,0
22469,1,23493,1.0,84978,1.0,23503,1.0,22139,1.0,22076,1
22469,1,23493,1.0,84978,1.0,23503,1.0,22139,1.0,23325,0
21932,1,21497,1.0,85099B,1.0,22637,1.0,21922,1.0,22429,1
21932,1,21497,1.0,85099B,1.0,22637,1.0,21922,1.0,90176D,0
85039B,1,72351A,1.0,22834,1.0,22904,1.0,22636,1.0,71477,1
85039B,1,72351A,1.0,22834,1.0,22904,1.0,22636,1.0,90039D,0
23084,1,23482,1.0,23480,1.0,82001S,1.0,20725,1.0,23237,1
23084,1,23482,1.0,23480,1.0,82001S,1.0,20725,1.0,84732D,0
23245,1,22423,1.0,15060B,1.0,21754,1.0,48194,1.0,23265,1
23245,1,22423,1.0,15060B,1.0,21754,1.0,48194,1.0,22765,0
71053,1,71477,1.0,22569,1.0,23056,1.0,23184,1.0,71053,1
71053,1,71477,1.0,22569,1.0,23056,1.0,23184,1.0,22149,0
22029,1,21028,1.0,22383,1.0,21027,1.0,21495,1.0,16169E,1
22029,1,21028,1.0,22383,1.0,21027,1.0,21495,1.0,23417,0
22086,1,71477,1.0,0,0.0,0,0.0,0,0.0,72807C,1
22086,1,71477,1.0,0,0.0,0,0.0,0,0.0,22345,0
21519,1,84997C,1.0,84755,1.0,23153,1.0,22898,1.0,23206,1
21519,1,84997C,1.0,84755,1.0,23153,1.0,22898,1.0,23323,0
21285,1,22986,1.0,22866,1.0,22215,1.0,22442,1.0,85032A,1
21285,1,22986,1.0,22866,1.0,22215,1.0,22442,1.0,23508,0
85019A,1,22750,1.0,20761,1.0,22704,1.0,22502,1.0,22141,1
85019A,1,22750,1.0,20761,1.0,22704,1.0,22502,1.0,23080,0
85066,1,48184,1.0,23298,1.0,22180,1.0,71477,1.0,22776,1
85066,1,48184,1.0,23298,1.0,22180,1.0,71477,1.0,37413,0
22941,1,23480,1.0,23280,1.0,22492,1.0,23041,1.0,23281,1
22941,1,23480,1.0,23280,1.0,22492,1.0,23041,1.0,22643,0
22841,1,84879,1.0,23245,1.0,22178,0.0,22842,0.0,23292,1
22841,1,84879,1.0,23245,1.0,22178,0.0,22842,0.0,22127,0
21136,1,23060,1.0,22599,1.0,22598,1.0,22597,1.0,84946,1
21136,1,23060,1.0,22599,1.0,22598,1.0,22597,1.0,84970S,0
23173,1,22699,1.0,21977,1.0,84991,1.0,21975,1.0,22697,1
23173,1,22699,1.0,21977,1.0,84991,1.0,21975,1.0,71215,0
79191C,0,82484,1.0,22431,1.0,82482,1.0,79191C,1.0,85099B,1
79191C,0,82484,1.0,22431,1.0,82482,1.0,79191C,1.0,21898,0
22939,1,20794,1.0,22898,1.0,23200,1.0,21033,1.0,22960,1
22939,1,20794,1.0,22898,1.0,23200,1.0,21033,1.0,21115,0
22634,1,22629,1.0,22620,1.0,22084,1.0,22085,1.0,22634,1
22634,1,22629,1.0,22620,1.0,22084,1.0,22085,1.0,22742,0
23169,0,0,0.0,0,0.0,0,0.0,0,0.0,22457,1
23169,0,0,0.0,0,0.0,0,0.0,0,0.0,21425,0
21619,1,20750,1.0,21618,1.0,21616,1.0,23493,1.0,22114,1
21619,1,20750,1.0,21618,1.0,21616,1.0,23493,1.0,21561,0
23169,1,23165,1.0,22666,1.0,22623,1.0,22942,0.0,22899,1
23169,1,23165,1.0,22666,1.0,22623,1.0,22942,0.0,23264,0
90211B,1,21231,1.0,22893,1.0,21733,1.0,37495,1.0,37495,1
90211B,1,21231,1.0,22893,1.0,21733,1.0,37495,1.0,22134,0
22632,1,22623,1.0,22941,1.0,22943,1.0,21591,1.0,22960,1
22632,1,22623,1.0,22941,1.0,22943,1.0,21591,1.0,22493,0
22771,1,22843,1.0,21673,1.0,23049,1.0,23052,1.0,23028,1
22771,1,22843,1.0,21673,1.0,23049,1.0,23052,1.0,21422,0
84380,1,84375,1.0,84879,1.0,22077,1.0,22627,1.0,22728,1
84380,1,84375,1.0,84879,1.0,22077,1.0,22627,1.0,21695,0
21937,1,22151,1.0,22822,1.0,21136,1.0,47566,1.0,21481,1
21937,1,22151,1.0,22822,1.0,21136,1.0,47566,1.0,23325,0
21985,1,22595,1.0,22161,1.0,22178,1.0,22301,1.0,85099B,1
21985,1,22595,1.0,22161,1.0,22178,1.0,22301,1.0,21882,0
23341,1,21137,1.0,22381,1.0,23243,1.0,22728,1.0,22720,1
23341,1,21137,1.0,22381,1.0,23243,1.0,22728,1.0,22717,0
22427,1,21213,1.0,72741,1.0,22898,1.0,22667,1.0,22427,1
22427,1,21213,1.0,72741,1.0,22898,1.0,22667,1.0,23281,0
23245,1,23173,1.0,23412,1.0,23170,1.0,23359,1.0,23370,1
23245,1,23173,1.0,23412,1.0,23170,1.0,23359,1.0,21715,0
84030E,1,84029G,1.0,84029E,1.0,23355,1.0,22835,1.0,22112,1
84030E,1,84029G,1.0,84029E,1.0,23355,1.0,22835,1.0,84663A,0
21314,0,21314,1.0,21447,1.0,22487,1.0,85066,1.0,21974,1
21314,0,21314,1.0,21447,1.0,22487,1.0,85066,1.0,23285,0
23045,0,21165,1.0,23245,1.0,23357,1.0,21181,1.0,POST,1
23045,0,21165,1.0,23245,1.0,23357,1.0,21181,1.0,48129,0
23240,1,22652,1.0,22557,1.0,20982,1.0,84251G,1.0,POST,1
23240,1,22652,1.0,22557,1.0,20982,1.0,84251G,1.0,47591D,0
21166,1,21175,1.0,21181,1.0,82600,1.0,85152,1.0,82580,1
21166,1,21175,1.0,21181,1.0,82600,1.0,85152,1.0,21167,0
16169E,1,21775,1.0,22959,1.0,22402,1.0,21774,1.0,22812,1
16169E,1,21775,1.0,22959,1.0,22402,1.0,21774,1.0,23359,0
82583,1,21034,1.0,21533,1.0,23439,1.0,22312,1.0,23356,1
82583,1,21034,1.0,21533,1.0,23439,1.0,22312,1.0,22378,0
21669,1,22896,1.0,23103,1.0,23154,1.0,23169,1.0,23287,1
21669,1,22896,1.0,23103,1.0,23154,1.0,23169,1.0,84993B,0
35637A,1,35637C,1.0,22771,1.0,22469,1.0,22788,1.0,21169,1
35637A,1,35637C,1.0,22771,1.0,22469,1.0,22788,1.0,20718,0
22057,1,22061,1.0,37450,1.0,22063,1.0,22452,1.0,82486,1
22057,1,22061,1.0,37450,1.0,22063,1.0,22452,1.0,21944,0
23298,1,47566,1.0,23293,1.0,22508,1.0,21986,1.0,23118,1
23298,1,47566,1.0,23293,1.0,22508,1.0,21986,1.0,23568,0
16161P,1,23546,1.0,23231,1.0,22046,1.0,85032C,1.0,23480,1
16161P,1,23546,1.0,23231,1.0,22046,1.0,85032C,1.0,23143,0
23126,1,23176,1.0,23184,1.0,22224,1.0,21389,1.0,23181,1
23126,1,23176,1.0,23184,1.0,22224,1.0,21389,1.0,22882,0
15044A,1,84077,1.0,15044C,1.0,22089,1.0,21790,1.0,22220,1
15044A,1,84077,1.0,15044C,1.0,22089,1.0,21790,1.0,20761,0
16161P,1,21914,1.0,22666,1.0,22273,1.0,22274,1.0,21821,1
16161P,1,21914,1.0,22666,1.0,22273,1.0,22274,1.0,90209B,0
21155,1,23213,1.0,23374,1.0,22595,1.0,85123A,1.0,84356,1
21155,1,23213,1.0,23374,1.0,22595,1.0,85123A,1.0,44235,0
20725,1,20728,1.0,20727,1.0,23207,1.0,20726,1.0,20727,1
20725,1,20728,1.0,20727,1.0,23207,1.0,20726,1.0,22197,0
84378,1,21109,1.0,21563,1.0,21620,1.0,22978,1.0,22960,1
84378,1,21109,1.0,21563,1.0,21620,1.0,22978,1.0,23274,0
84596B,1,84970L,1.0,22156,1.0,84596F,1.0,48187,1.0,21733,1
84596B,1,84970L,1.0,22156,1.0,84596F,1.0,48187,1.0,84976,0
85014B,1,22844,1.0,23173,1.0,22771,1.0,84991,1.0,22656,1
85014B,1,22844,1.0,23173,1.0,22771,1.0,84991,1.0,20674,0
37495,1,22854,1.0,84880,1.0,21533,1.0,23103,1.0,22776,1
37495,1,22854,1.0,84880,1.0,21533,1.0,23103,1.0,21064,0
72760B,1,22215,1.0,21912,1.0,22619,1.0,23229,1.0,21429,1
72760B,1,22215,1.0,21912,1.0,22619,1.0,23229,1.0,21704,0
21812,1,21730,1.0,84949,1.0,21143,1.0,22158,0.0,84946,1
21812,1,21730,1.0,84949,1.0,21143,1.0,22158,0.0,22033,0
21349,0,21349,1.0,22121,1.0,22119,1.0,22086,1.0,22859,1
21349,0,21349,1.0,22121,1.0,22119,1.0,22086,1.0,84993A,0
21314,1,22251,1.0,21754,1.0,82582,1.0,21166,1.0,22577,1
21314,1,22251,1.0,21754,1.0,82582,1.0,21166,1.0,21828,0
22114,1,22633,1.0,22111,1.0,22112,1.0,22866,1.0,22139,1
22114,1,22633,1.0,22111,1.0,22112,1.0,22866,1.0,22197,0
48111,1,48116,1.0,22968,1.0,22061,1.0,37495,1.0,22968,1
48111,1,48116,1.0,22968,1.0,22061,1.0,37495,1.0,22270,0
22699,1,23029,1.0,23245,1.0,22743,1.0,POST,1.0,22810,1
22699,1,23029,1.0,23245,1.0,22743,1.0,POST,1.0,21841,0
23168,1,22367,1.0,21499,1.0,22819,1.0,48184,1.0,22356,1
23168,1,22367,1.0,21499,1.0,22819,1.0,48184,1.0,21264,0
21080,1,22355,1.0,23301,1.0,21790,1.0,82001S,1.0,85123A,1
21080,1,22355,1.0,23301,1.0,21790,1.0,82001S,1.0,23243,0
22084,1,21792,1.0,22960,1.0,22722,1.0,22652,1.0,23166,1
22084,1,21792,1.0,22960,1.0,22722,1.0,22652,1.0,21062,0
85159B,0,84660A,0.0,85014B,1.0,22969,1.0,84581,1.0,22114,1
85159B,0,84660A,0.0,85014B,1.0,22969,1.0,84581,1.0,23118,0
22622,0,0,0.0,0,0.0,0,0.0,0,0.0,22720,1
22622,0,0,0.0,0,0.0,0,0.0,0,0.0,84976,0
84879,1,22622,1.0,23395,1.0,23396,1.0,0,0.0,72801C,1
84879,1,22622,1.0,23395,1.0,23396,1.0,0,0.0,47480,0
23254,1,23256,1.0,22662,1.0,22472,1.0,22474,1.0,23388,1
23254,1,23256,1.0,22662,1.0,22472,1.0,22474,1.0,23210,0
22845,1,20711,1.0,22386,1.0,85099C,1.0,85099B,1.0,21843,1
22845,1,20711,1.0,22386,1.0,85099C,1.0,85099B,1.0,85109,0
22607,1,23314,1.0,23527,1.0,23284,1.0,23313,1.0,23311,1
22607,1,23314,1.0,23527,1.0,23284,1.0,23313,1.0,23122,0
21756,1,48187,1.0,48185,1.0,21523,1.0,21524,1.0,48138,1
21756,1,48187,1.0,48185,1.0,21523,1.0,21524,1.0,22037,0
90185C,0,48138,1.0,90185D,1.0,22189,1.0,21746,1.0,22687,1
90185C,0,48138,1.0,90185D,1.0,22189,1.0,21746,1.0,22605,0
84879,1,21591,1.0,90161A,1.0,21034,1.0,23541,1.0,17014A,1
84879,1,21591,1.0,90161A,1.0,21034,1.0,23541,1.0,22429,0
21109,1,23495,1.0,22909,1.0,22910,1.0,22086,1.0,21535,1
21109,1,23495,1.0,22909,1.0,22910,1.0,22086,1.0,90010E,0
21080,1,90032,1.0,21143,1.0,22694,1.0,22523,1.0,21928,1
21080,1,90032,1.0,21143,1.0,22694,1.0,22523,1.0,84559B,0
22427,1,23285,1.0,82483,1.0,20914,1.0,23198,1.0,82483,1
22427,1,23285,1.0,82483,1.0,20914,1.0,23198,1.0,90010B,0
23343,1,23334,1.0,22124,1.0,22123,1.0,22689,1.0,23263,1
23343,1,23334,1.0,22124,1.0,22123,1.0,22689,1.0,20665,0
22600,1,22998,1.0,21754,1.0,22119,1.0,22508,1.0,22791,1
22600,1,22998,1.0,21754,1.0,22119,1.0,22508,1.0,22739,0
M,0,M,0.0,22851,1.0,22170,1.0,22910,1.0,M,1
M,0,M,0.0,22851,1.0,22170,1.0,22910,1.0,84685,0
